station_id,nearest_station,nearest_line,cluster,quad_mobility_subway_label,quad_hidden_visual_label,quad_temporal_visual_label,quad_signature,axis_mobility_demand_score,axis_observed_subway_score,axis_hidden_gap_score,axis_visual_morphology_score,axis_temporal_dynamics_score,surrounding_total_flow,subway_total_activity,mobility_minus_subway_gap,outer_1km_plus_share
4711,성신여대입구(돈암),우이신설선,4,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.15664189148996674,0.02158292900152028,0.36881615161902975,0.5788449792245873,0.19182779722206958,67237219.59,17561751,0.1592017033934338,0.0
334,도곡,3호선,3,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.1467071317348214,0.06464464184875496,0.34839606770896364,0.7836050521064558,0.20579816831168643,69452178.71000001,52593660,0.1221543715970513,0.0
4121,구반포,9호선,2,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.184820181128376,0.014848499430315243,0.36990728755721036,0.6455046309450214,0.1885207834079244,65486125.89,12083104,0.1611813071656205,0.0
2532,충정로(경기대입구),5호선,4,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.154255517479636,0.04861138048823659,0.354669301751043,0.6447433455395313,0.2179333801345498,67738958.29,39550153,0.1335356462292634,0.0
2614,독바위,6호선,1,Hidden Transit Demand,Behavioral Hidden Demand,Stable Low-Intensity Area,M+S-H+V-T-,0.327246013963749,0.03325286787886663,0.5873427455094071,0.052153379264393625,0.16719296549408943,66583902.120000005,27055573,0.1457577813412834,0.2955610335743416
201,시청,2호선,5,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.19097908790543935,0.2647195484287679,0.2643355474036643,0.8857494909579572,0.2726639097060621,86970130.91,215360198,-0.030353228295416,0.0
236,영등포구청,2호선,0,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.19184556166688982,0.22690143385440245,0.278244911083657,0.8256107248820458,0.24566820106356194,82336129.35,184594103,-0.005118032710582,0.0
339,수서,3호선,3,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.19222482511303748,0.22394605922824806,0.2777354267113916,0.7994736046171428,0.23564010224846074,80907320.25,182189823,-0.0060423695873312,0.0
2759,삼산체육관,7호선,3,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.17231322562038975,0.02740258857987405,0.36103846312187166,0.8681302690882023,0.18310703140366746,64183802.1,22296207,0.1450909579316543,0.0
418,성신여대입구(돈암),4호선,4,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S+H-V-T-,0.20198683315166097,0.25990515480686033,0.26244696487357316,0.570523405028879,0.23993859363875933,83935242.7,211443554,-0.0337796071450469,0.0
239,홍대입구,2호선,0,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,0.5184272268369563,0.7374715070807821,0.22126202965454594,0.7943774368227415,0.6009936336910565,232294290.37,599957152,-0.1084997682762007,0.0
2822,산성,8호선,1,Low Demand / Peripheral,Behavioral Hidden Demand,Stable Low-Intensity Area,M-S-H+V-T-,0.25097153883456086,0.061797312674415565,0.40893406129131676,0.21827689097272776,0.181671049594825,65223843.54,50277278,0.1135203065129269,0.0854188117046988
4707,삼양사거리,우이신설선,0,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.15860005109103992,0.014505672876062083,0.36457990174280597,0.7074324934273551,0.183646694404316,61800376.11,11804205,0.1515160466925091,0.0
4105,마곡나루,9호선,2,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.1776335290072232,0.05250122080309918,0.3467889711592889,0.6821622626898738,0.1816302377900564,63558328.78,42714647,0.1182939490433007,0.0006811922344569
208,왕십리(성동구청),2호선,5,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.15593913547753063,0.17537668589910865,0.2911803660708189,0.8127604536294045,0.20571658627762732,72003570.48,142677278,0.0183502397488824,0.0
427,숙대입구(갈월),4호선,4,Transit-Dominant / Transfer-Oriented,Behavioral Hidden Demand,Stable Low-Intensity Area,M-S+H+V-T-,0.1946909422635076,0.16543114250068028,0.3984891426065248,0.4446347414025348,0.19919861845047812,70480289.66,134586300,0.0241595482090629,0.1361881156604769
2721,중화,7호선,4,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S+H-V-T-,0.18031113476499638,0.1301279960743625,0.3087559170939622,0.611362798447996,0.1964736811861959,67082622.120000005,105866202,0.050236850652458,0.0
4701,북한산우이,우이신설선,1,Hidden Transit Demand,Behavioral Hidden Demand,Stable Low-Intensity Area,M+S-H+V-T-,0.4446315564019372,0.01783348213398979,0.6793921033255114,0.013904643871444893,0.13636948888060801,59107439.46,14511471,0.1408759818662233,0.4194961569394297
250,용두(동대문구청),2호선,0,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.1529647484560621,0.02954237357365342,0.3522991562260448,0.8026643383101898,0.17762220882379526,59132665.23,24036982,0.1292355871277905,0.0
324,금호,3호선,4,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.1616925980942778,0.09467526782609303,0.32258516533383463,0.5257021464116317,0.18738220720076793,63266209.14,77024415,0.0753266960367139,0.0
330,교대(법원.검찰청),3호선,0,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.14298939928246646,0.13235232026071256,0.3056187913173585,0.8731991885886131,0.20120571713966268,65805718.27,107675752,0.0445452903217224,0.0
426,서울역,4호선,4,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S+H-V-T-,0.16566678279631383,0.16668054141964583,0.290635508507203,0.5966045596470948,0.2094556102886297,68301765.66,135602721,0.0169947022075224,0.00026464030359
2638,창신,6호선,4,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.15449391855388458,0.03844412253214686,0.3461449523901161,0.5148483719899685,0.17623182913145752,58299042.65,31278804,0.1180702641812071,0.0
2620,월드컵경기장(성산),6호선,2,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.19351752643264558,0.0748094487521368,0.3656298487153368,0.564285759458742,0.1565184453922762,60324109.02,60863015,0.087203694435985,0.0477454413631719
329,고속터미널,3호선,5,Observed Core Demand,Visually Dense but Transit-Captured,Dynamic Dense Urban Area,M+S+H-V+T+,0.2710560071094491,0.5923324836723474,0.1567974124438487,0.955071031214929,0.3389549937481272,135770848.99,481882493,-0.2254553142695354,0.0
2514,송정,5호선,3,Low Demand / Peripheral,Morphology-Supported Hidden Demand,Stable Dense Urban Area,M-S-H+V+T-,0.20436553557596437,0.0854317850845888,0.4131487979713168,0.6983252205951063,0.1754564817427354,60632369.51,69504583,0.0774183920844502,0.1169633723259053
4702,솔밭공원,우이신설선,1,Low Demand / Peripheral,Behavioral Hidden Demand,Stable Low-Intensity Area,M-S-H+V-T-,0.21714165174433675,0.014499411259966765,0.6146263220935976,0.44143283668713806,0.14586220548125034,56214834.69,11799111,0.1363556290810444,0.33803162483337
2633,버티고개,6호선,4,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.1658661526101578,0.026514316753133208,0.3506062811987999,0.32455857907839447,0.1660941725829383,56855946.89,21573573,0.1260815652279487,5.963545038762435e-05
238,합정,2호선,0,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.1890620668383169,0.36296959795963857,0.20881977120389775,0.8687474308106509,0.24175305521741622,86060495.03999999,295289364,-0.1310732542201189,0.0
2816,석촌,8호선,3,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.13197340132339155,0.09871843046109698,0.3162488960793017,0.8279225932025954,0.1760758499228427,60521633.16,80313641,0.0638310591697086,0.0
241,이대,2호선,4,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S+H-V-T-,0.16336874183850092,0.19171006969044732,0.2750064748252414,0.6274327682912536,0.19668415087537214,67212191.75,155964943,-0.0109933965482309,0.0
2643,상월곡(한국과학기술연구원),6호선,4,Low Demand / Peripheral,Behavioral Hidden Demand,Stable Low-Intensity Area,M-S-H+V-T-,0.1723998050483021,0.07008075715924009,0.392749982195153,0.39595742026601827,0.16664505046973987,58352517.63,57016092,0.0865788326431924,0.0836734229868052
2648,봉화산(서울의료원),6호선,4,Low Demand / Peripheral,Behavioral Hidden Demand,Stable Low-Intensity Area,M-S-H+V-T-,0.19786892993190744,0.10484317603638661,0.3958862786248069,0.2746186245288452,0.171204214692376,60296004.89,85296293,0.0570936547063287,0.1090362642101079
2636,신당,6호선,5,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.12353158995405003,0.09753010381030564,0.31358068043293424,0.941219151828506,0.16298281169665577,58301230.44,79346904,0.0589902235105297,0.0
153,종로3가,1호선,5,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.1403171677221145,0.2335381396837164,0.2538669026622477,0.9208367907031565,0.19617187203565525,68492102.08000001,189993249,-0.0493460667627708,0.0
244,용답,2호선,3,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.15040198826548393,0.03320334530539827,0.34243700006709715,0.6932321056563964,0.15161531359456942,53846425.11,27015285,0.1112206428459865,8.827976955367464e-05
309,지축,3호선,1,Hidden Transit Demand,Behavioral Hidden Demand,Stable Low-Intensity Area,M+S-H+V-T-,0.29235266999555665,0.03691006715285793,0.6250965756455835,0.07038977633625773,0.1451161781975334,53812444.88,30030807,0.1074216529067277,0.3725910035255027
2722,상봉(시외버스터미널),7호선,5,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.148992400558212,0.19330054476293582,0.2687133676962549,0.9332509923162599,0.18509991132606615,63593185.77,157258839,-0.0224107261177148,0.0
2524,영등포구청,5호선,0,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.12515956009986998,0.04769609176707904,0.33442644285028666,0.8244887857249367,0.17226329193400874,53876605.5,38805540,0.0968098465946208,0.0
245,신답,2호선,3,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.14144978405716033,0.02056657307640268,0.34675827097471107,0.7466054073295142,0.16014365565024494,52124938.68,16734917,0.1191829832670075,0.0
2827,모란,8호선,3,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.12885973990251684,0.05863999785615246,0.3280343049100251,0.7930047482478758,0.16043843898628385,53636086.98,47708714,0.0852128494322155,0.0
2625,광흥창(서강),6호선,2,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.14766692494079411,0.10723204280823294,0.3050417419270162,0.7259002344754063,0.16040666548121796,56168938.31,87239703,0.0434983729671679,0.0
2623,합정,6호선,2,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S+H-V-T-,0.1663641112739583,0.16863396036264505,0.2761139717634275,0.6755239810532743,0.1618971216694597,59453762.39,137191882,-0.0089841096758967,0.0
246,신설동,2호선,0,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.1201877655867395,0.03960135252726896,0.3353427600462441,0.8811629301123585,0.1570472551108757,51507735.63,32220243,0.0984722837980562,0.0
312,불광,3호선,4,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S+H-V-T-,0.16349221877321612,0.19120638696347167,0.26659646387447145,0.2902283716390303,0.1786309106916973,61007530.3,155555183,-0.0273375183314502,0.0007831815148891
2818,가락시장,8호선,3,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.1186985205417713,0.09245430676923588,0.3101801507748261,0.8777442898019969,0.1588100653543913,54159865.35,75217601,0.0528207801780628,0.0
2634,약수,6호선,4,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.11277054135721533,0.04335057567785218,0.3329950025290335,0.5683010576098293,0.15565537826911988,51319833.89,35270341,0.094212842353025,0.0
2738,이수,7호선,4,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.14464576033867216,0.182364927263837,0.26924029055134285,0.680553346787573,0.17894807215909395,59917911.39,148362408,-0.021454751307351,0.0
409,불암산,4호선,1,Observed Core Demand,Behavioral Hidden Demand,Stable Low-Intensity Area,M+S+H+V-T-,0.29528756391599653,0.1299729897310467,0.4264935467328929,0.037729957405172064,0.1371756044168415,54991395.7,105740100,0.017559990075353,0.1775808738020446
4135,한성백제,9호선(연장),3,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.12524433186385286,0.02147876786593247,0.34104830717815937,0.6580024229822138,0.13475626454232134,48645764.98,17477013,0.1088236270445825,0.0
2535,종로3가,5호선,5,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.12134989989343749,0.16968577050704747,0.27136109204740594,0.7546365872032956,0.15174279917652866,56665481.88000001,138047559,-0.0176070669861234,0.0
2645,석계,6호선,3,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.13489493514824322,0.14330058145497357,0.283288667062125,0.7250873747107229,0.15976042178049427,54917832.81,116582469,0.004032649630257,0.0
159,동묘앞,1호선,4,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.10730609064168357,0.08890635880598956,0.30663738192056567,0.7170164488758324,0.14497187974025555,50486135.0,72331246,0.0463932780287216,0.0
325,옥수,3호선,2,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.12568372315378923,0.09984586430895752,0.3012395444316717,0.533752812437649,0.15658482446128683,50908338.02,81230840,0.036600199933904,0.0
4133,석촌,9호선(연장),3,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.11091553020985252,0.061176240010827804,0.3192985609940839,0.800565896652711,0.15136406391382165,48733336.83,49772018,0.0693639427985573,0.0
2712,도봉산,7호선,1,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.14887080225072874,0.1175770045440735,0.2919781134470346,0.3196463389913253,0.14801116367493986,51250283.66,95655619,0.0197975605271182,0.0
2732,강남구청,7호선,0,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.12362862672021288,0.17695779927780408,0.2645691561886324,0.904061051768735,0.16883106418110144,54805569.73,143963558,-0.0299294013314633,0.0
203,을지로3가,2호선,5,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.12143598062974335,0.24683142158658863,0.2328246386749141,0.9505142327055679,0.19672026638948867,59328318.43,200807706,-0.0875221946924672,0.0
2545,군자(능동),5호선,0,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.13284575300544993,0.1466518478035858,0.27763565145935276,0.7908651248781001,0.160066254763116,52374963.39,119308818,-0.0062233877890012,0.0
155,동대문,1호선,5,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.11039134948792004,0.11305033672983722,0.2928683062675294,0.812168313747528,0.14291198671940444,50177997.96,91973048,0.0214126013334575,0.0
429,신용산,4호선,3,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.12719514940765034,0.19165297270033596,0.2559331831883862,0.7730539528412697,0.15958766654144682,54447338.12,155918493,-0.0455972976307047,0.0
4706,삼양,우이신설선,4,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.11732863231848652,0.012521946432779006,0.34004671448623497,0.40763549364235996,0.13297107229992206,44677957.81,10190388,0.1070064779600843,0.0
204,을지로4가,2호선,5,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.1048800385389156,0.14237691441121972,0.27836038798850926,0.984009062252212,0.15986242610592577,51284836.05,115831040,-0.0049085276356898,0.0
151,시청,1호선,5,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.10781782264753645,0.1331477446374842,0.28262229494608393,0.8189080977873939,0.1648172065898645,50733538.24,108322852,0.0028236776695365,0.0
2752,온수(성공회대입구),7호선,4,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.1571114893309449,0.10709495840497792,0.32278963981110026,0.30352320782562164,0.14778359707218122,49034155.47,87128181,0.0242620511854627,0.0370872683044906
226,사당,2호선,4,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S+H-V-T-,0.24140554209617035,0.4909176567650443,0.13865861666432086,0.34044220734778446,0.24357974620431552,85434779.17,399378692,-0.2607203482978983,0.00169917358493
311,연신내,3호선,1,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S+H-V-T-,0.2064949888757551,0.40370033386816556,0.21987539272755385,0.22406084043636182,0.2107413757456301,72975649.59,328424958,-0.2073338768056563,0.069449659968419
205,동대문역사문화공원,2호선,5,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.11299658728492447,0.18818701822747472,0.25602069123408017,0.834448557451958,0.14478616623908513,53229374.81,153098842,-0.0454385353250277,0.0
2512,개화산,5호선,4,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.11990768472478422,0.059359131066266176,0.31590657107727593,0.554056657976409,0.1278505302563579,45797777.940000005,48293749,0.063209992773111,0.0
4136,올림픽공원(한국체대),9호선(연장),3,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.11677968699499229,0.06060864061449135,0.3149781296944529,0.6879601573477805,0.12354242287454945,45637605.34,49310260,0.0615255591481355,0.0
4101,개화,9호선,2,Low Demand / Peripheral,Behavioral Hidden Demand,Stable Low-Intensity Area,M-S-H+V-T-,0.2534251325976835,0.02096009610349034,0.8814516437553948,0.5112522690008983,0.10675200423073926,42607464.35,17055059,0.0929462215338598,0.7183814344962305
340,가락시장,3호선,3,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.12045967940362785,0.1076097987073947,0.2903666690922137,0.8804174692214495,0.14014843673674643,46502902.41,87547018,0.0168739822525438,0.0
2541,왕십리(성동구청),5호선,5,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.09042191462676266,0.06748404382203456,0.30913455436698556,0.8962194407377544,0.1302816262810857,44265272.46,54903593,0.0509237969326962,0.0
4116,샛강,9호선,3,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.08702927089790691,0.0321916112249054,0.3261249848849321,0.9151437580163043,0.14170384636655536,42620037.69,26192211,0.0817488473846907,0.0
2761,부평구청,7호선,3,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.10986317878115132,0.06729632686507284,0.3079362328259238,0.7902576403614444,0.13296276354740236,43395481.66,54750880,0.0487497306592182,0.0
2719,태릉입구,7호선,0,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.10589102030118036,0.102592094319773,0.290427908046777,0.8774928739865007,0.13648954558499662,44695913.36,83464975,0.0169850856093449,0.0
430,이촌(국립중앙박물관),4호선,2,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.1259692630912336,0.09791618886350387,0.29253850791685676,0.7632049625089423,0.12157091297805547,44384082.22,79660995,0.0208142615334312,0.0
2558,오금,5호선,3,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.09207955344412103,0.04523852176657173,0.31711438214907567,0.7579517024044465,0.1346516621777247,41404479.54,36806238,0.0654012755181467,0.0
218,종합운동장,2호선,2,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.12751252196933832,0.1507764630748166,0.26546273879370935,0.7790281189960395,0.13174574002567296,45760629.33,122664308,-0.0283082105761481,0.0
321,충무로,3호선,5,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.0783589121986982,3.449174472591842e-06,0.33756538713267126,0.7947513206864316,0.1264005569474615,38409781.61,6240,0.1025047061667961,0.0
2639,보문,6호선,4,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.09681709810174746,0.08946390077341125,0.29362802411716293,0.6940223873328566,0.13201813177217753,41999258.25,72784822,0.0227909266807463,0.0
423,충무로,4호선,4,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S+H-V-T-,0.150383617961012,0.3033984520633529,0.1945080348287642,0.4469904452911857,0.16066339526137582,54473814.41,246826569,-0.1572708846976359,0.0001675893289074
2542,마장,5호선,3,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.10014298729789105,0.06945416163716858,0.3021987774553457,0.7074803203284804,0.12757672583271135,40356680.2,56506339,0.0383404975866761,0.0
2635,청구,6호선,0,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.08483284629289874,0.04430744379163635,0.3124325777220734,0.8225245338425476,0.12005844440344231,37933435.62,36048780,0.0569072672282286,0.0
2735,반포,7호선,3,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.08678935697675849,0.07014120990356033,0.2995962060000315,0.9291496829104161,0.12058961724040176,38870795.4,57065272,0.0336187575265733,0.0
2753,까치울,7호선,1,Low Demand / Peripheral,Behavioral Hidden Demand,Stable Low-Intensity Area,M-S-H+V-T-,0.17055918112533947,0.04435209007318282,0.6298471383831685,0.20998238130797298,0.10248260868425911,36773537.46,36085101,0.0537130957697017,0.4175316485856511
2637,동묘앞,6호선,5,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.07851388844528709,0.09333050525610861,0.2834451466984763,0.9591341836301416,0.10639288245763151,36619547.42,75930413,0.0043165443014453,0.0
2812,천호(풍납토성),8호선,2,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.10273560432224212,0.21046030208103583,0.2257789666088619,0.8120351079454342,0.1258398515861928,41226098.03,171218782,-0.1003048723694608,0.0
4713,신설동,우이신설선,5,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.07629544806935266,0.01153372844524245,0.32191473720572905,0.7529987956726683,0.10789012107184756,32199133.09,9386445,0.0741103654174597,0.0
156,신설동,1호선,5,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.07795517051465596,0.12340601598250835,0.26390103604761145,0.8431491147077205,0.11483236588512102,34637266.84,100397683,-0.0311415446631588,0.0
2711,장암,7호선,1,Low Demand / Peripheral,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S-H-V-T-,0.18154843056158165,0.02092039863749152,0.3174506490598483,0.09210306855609486,0.06733796730742486,29919684.220000003,17022764,0.0585342021703164,0.0053913426630409
237,당산,2호선,2,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Stable Low-Intensity Area,M-S+H-V-T-,0.10476640330427478,0.24036931085482974,0.2044691977652904,0.6698776942627307,0.10407620549413474,38002773.48,195550598,-0.1389663235333729,0.0
2526,신길,5호선,3,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.07702119557080177,0.04736993335461079,0.2992128161845055,0.7328778413586972,0.10043997297357464,30228492.51,38540201,0.0329231889008174,0.0
230,신림,2호선,4,Transit-Dominant / Transfer-Oriented,Low Visual / Low Hidden,Dynamic Behavioral Area,M-S+H-V-T+,0.23921403765085839,0.7119743722845718,0.04214761920189138,0.5587474046718969,0.272758743454289,98414593.26,579214519,-0.4465323736551617,0.0094258865405181
2760,굴포천,7호선,3,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.08220966936106656,0.050992463877060655,0.2972611575810377,0.8726174931947169,0.10083333593234295,30258586.39,41487231,0.0293823736840742,0.0
2619,디지털미디어시티,6호선,3,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.08895740576007256,0.155163275837451,0.24463862902418046,0.82163264991928,0.10945463012856643,33462556.41,126233103,-0.066088550137619,0.0
320,을지로3가,3호선,5,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.06289031594686352,0.1077368736210808,0.26694545108168444,0.9022815945459892,0.10785343206458332,30900806.64,87650397,-0.0256181856804077,0.0
4127,선정릉,9호선(연장),0,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.06870476832996085,0.08244547237137065,0.2792348214783485,0.7859291257402763,0.09780052042980113,29797708.33,67075134,-0.0033220783451474,0.0
2744,보라매,7호선,5,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.06476807045102909,0.09464595475993189,0.27281997837845295,0.8048190394870128,0.09935989175841835,30004787.69,77000568,-0.0149602685597534,0.0
234,신도림,2호선,3,Transit-Dominant / Transfer-Oriented,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S+H-V+T-,0.12535246756631507,0.5210464600642379,0.06884485582892166,0.7490972154264761,0.15567289563702955,50752305.51,423889317,-0.3850240781200641,0.0
4712,보문,우이신설선,4,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.058417219547784074,0.008984219383908932,0.31053744448067633,0.7423261641210145,0.08201855541903655,23658465.26,7312348,0.0534690036881957,0.0
342,오금,3호선,3,Low Demand / Peripheral,Visually Dense but Transit-Captured,Stable Dense Urban Area,M-S-H-V+T-,0.06724122585703247,0.06640448663010182,0.28045810798251125,0.7809409449784038,0.08860949523533125,24707519.08,54025343,-0.0011027191494971,0.0
